上櫃股票每日收盤行情(不含定價) 
產業類別:所有證券(不含權證、牛熊證) 
資料日期:111/11/30
代號,名稱,收盤 ,漲跌,開盤 ,最高 ,最低,成交股數  , 成交金額(元), 成交筆數 ,最後買價,最後買量(千股),最後賣價,最後賣量(千股),發行股數 ,次日漲停價 ,次日跌停價
"00679B","元大美債20年","31.51","-0.30","31.65","31.66","31.46","9,131,000","287,717,400","4,019","31.51","127","31.52","214","1,125,192,000","9,999.95","0.01"
"00687B","國泰20年美債","33.05","-0.37","33.23","33.23","33.03","739,000","24,418,050","164","33.04","1","33.05","111","253,787,000","9,999.95","0.01"
"00694B","富邦美債1-3","38.56","-0.11","38.65","38.66","38.56","167,000","6,449,760","12","38.56","1","38.57","1","115,576,000","9,999.95","0.01"
"00695B","富邦美債7-10","34.42","-0.13","34.43","34.44","34.42","116,000","3,994,740","5","34.35","11","34.39","1","20,686,000","9,999.95","0.01"
"00696B","富邦美債20年","33.24","-0.35","33.42","33.45","33.22","162,000","5,384,170","48","33.24","1","33.25","20","573,181,000","9,999.95","0.01"
"00697B","元大美債7-10","36.12","-0.15","36.15","36.17","36.12","109,000","3,937,540","19","36.12","55","36.16","15","9,212,000","9,999.95","0.01"
"00718B","富邦中國政策債","19.60","-0.07","19.65","19.68","19.60","95,000","1,868,930","11","19.60","1","19.62","1","619,501,000","9,999.95","0.01"
"00719B","元大美債1-3","30.89","-0.07","30.90","30.93","30.83","306,000","9,445,210","72","30.86","1","30.89","3","313,514,000","9,999.95","0.01"
"00720B","元大投資級公司債","34.63","-0.29","34.68","34.70","34.58","3,268,000","113,123,580","1,325","34.62","19","34.63","25","997,609,000","9,999.95","0.01"
"00721B","元大中國債3-5","45.16","+0.14","45.11","45.16","45.11","250,000","11,288,400","5","45.03","20","45.21","6","4,622,000","9,999.95","0.01"
"00722B","群益15年IG電信債","37.12","-0.48","37.48","37.48","37.10","170,000","6,309,650","43","37.11","2","37.12","5","985,239,000","9,999.95","0.01"
"00723B","群益15年IG科技債","33.21","-0.46","33.24","33.24","33.21","115,000","3,819,310","14","33.19","1","33.21","2","1,166,083,000","9,999.95","0.01"
"00724B","群益10年IG金融債","32.78","-0.36","32.86","32.86","32.76","453,000","14,848,420","96","32.78","16","32.79","10","2,488,275,000","9,999.95","0.01"
"00725B","國泰投資級公司債","35.89","-0.21","35.87","35.91","35.82","347,000","12,443,680","114","35.86","32","35.89","2","1,423,206,000","9,999.95","0.01"
"00726B","國泰5Y+新興債","33.07","+0.04","33.09","33.11","33.04","389,000","12,875,900","19","33.07","7","33.10","15","1,125,489,000","9,999.95","0.01"
"00727B","國泰1-5Y非投等債","37.20","-0.23","37.32","37.32","37.20","155,000","5,774,620","29","37.23","2","37.24","10","99,689,000","9,999.95","0.01"
"00734B","台新JPM新興債","15.45","-0.05","15.46","15.48","15.45","1,014,000","15,676,610","13","15.43","100","15.45","4","28,979,000","9,999.95","0.01"
"00740B","富邦全球投等債","38.52","-0.33","38.71","38.71","38.50","137,000","5,278,210","29","38.51","10","38.55","1","886,471,000","9,999.95","0.01"
"00741B","富邦全球非投等債","36.25","-0.05","36.33","36.33","36.25","107,000","3,881,450","11","36.23","1","36.31","15","8,128,000","9,999.95","0.01"
"00744B","國泰中國政金債5+","42.24","+0.01","42.21","42.27","42.21","102,000","4,308,480","4","42.18","20","42.24","10","25,728,000","9,999.95","0.01"
"00745B","富邦中政債0-1","41.32","+0.12","41.32","41.32","41.32","50,000","2,066,000","2","41.10","10","41.33","1","1,016,000","9,999.95","0.01"
"00746B","富邦A級公司債","36.09","-0.28","36.30","36.30","36.04","222,000","8,006,530","17","36.09","4","36.10","50","1,592,964,000","9,999.95","0.01"
"00747B","FH中國政策債","50.95","-0.10","50.95","50.95","50.95","100,000","5,095,000","2","50.85","9","51.00","9","500,000","9,999.95","0.01"
